"Entity Name","Aggregator Internal Id","Aggregator Name","AggregatorCode","MID","Merchant Internal Id","Merchant Name","SID","Merchant Store Internal Id","CMM Merchant Store Internal Id","Merchant Store Legal Name","Store Name","TerminalID","ARN","RRN Number","CardNumber","Auth Code","Payment Date","Transaction Date","BatchNumber","Transaction Type","CardScheme","Card Type","DCC","Txn Currency","Txn Currency Amount","Store Base Currency","Store Base Currency Amount","MSF","VAT","Total Amount Settled","Interchange Fee","Destination"
"ACQ","101","Test Aggregator","AGG001","12345006","206","Test Merchant 06","SID006","306","CMM306","Test Merchant 06 LLC","Test Merchant 06 - Manama","TID0061","ARN1000010","200000000000","5180********2704","A3395721","45771.523611111108","45770.82916666667","B20250423","REFUND","MASTERCARD","DEBIT","N","BHD","358.99","AED","3500.1529999999998","24.501000000000001","1.2250000000000001","3474.4270000000001","19.251000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345006","206","Test Merchant 06","SID006","306","CMM306","Test Merchant 06 LLC","Test Merchant 06 - Manama","TID0062","ARN1000011","200000000000","3408********0641","A5227900","45988.272222222222","45988.054861111108","B20251127","REFUND","AMEX","DEBIT","N","AED","1562.913","AED","1562.913","10.94","0.54700000000000004","1551.4259999999999","10.159000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345007","207","Test Merchant 07","SID007","307","CMM307","Test Merchant 07 LLC","Test Merchant 07 - Muscat","TID0071","ARN1000012","200000000000","4379********9512","A4196241","45768.456250000003","45767.831250000003","B20250420","REFUND","VISA","CREDIT","N","BHD","36.677999999999997","AED","357.61099999999999","2.5030000000000001","0.125","354.983","1.788","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345007","207","Test Merchant 07","SID007","307","CMM307","Test Merchant 07 LLC","Test Merchant 07 - Muscat","TID0072","ARN1000013","200000000000","5424********5722","A6269162","45801.399305555555","45800.844444444447","B20250523","REFUND","MASTERCARD","CREDIT","N","AED","2128.3429999999998","AED","2128.3429999999998","14.898","0","2113.4450000000002","11.706","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345008","208","Test Merchant 08","SID008","308","CMM308","Test Merchant 08 LLC","Test Merchant 08 - Dubai","TID0081","ARN1000014","200000000000","3700********4788","A3389792","45719.65","45719.199999999997","B20250303","REFUND","AMEX","CREDIT","N","OMR","144.61199999999999","AED","1381.0450000000001","9.6669999999999998","0.48299999999999998","1370.895","8.9770000000000003","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345008","208","Test Merchant 08","SID008","308","CMM308","Test Merchant 08 LLC","Test Merchant 08 - Dubai","TID0082","ARN1000015","200000000000","4396********2885","A4518662","45846.84375","45846.163888888892","B20250708","REFUND","VISA","PREPAID","N","AED","1693.9970000000001","AED","1693.9970000000001","11.858000000000001","0","1682.1389999999999","8.4700000000000006","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345009","209","Test Merchant 09","SID009","309","CMM309","Test Merchant 09 LLC","Test Merchant 09 - Muscat","TID0091","ARN1000016","200000000000","5185********8398","A2539645","45846.154861111114","45845.74722222222","B20250707","REFUND","MASTERCARD","PREPAID","N","AED","1843.3009999999999","AED","1843.3009999999999","12.903","0.64500000000000002","1829.7529999999999","10.138","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345009","209","Test Merchant 09","SID009","309","CMM309","Test Merchant 09 LLC","Test Merchant 09 - Muscat","TID0092","ARN1000017","200000000000","3707********1801","A6639476","45882.089583333334","45881.472916666666","B20250812","REFUND","AMEX","PREPAID","N","AED","1971.96","AED","1971.96","13.804","0.69","1957.4659999999999","12.818","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345010","210","Test Merchant 10","SID010","310","CMM310","Test Merchant 10 LLC","Test Merchant 10 - Dubai","TID0101","ARN1000018","200000000000","4951********4208","A3367730","45843.359027777777","45842.746527777781","B20250704","REVERSAL","VISA","DEBIT","N","OMR","383.30500000000001","AED","3660.5630000000001","25.623999999999999","0","3634.9389999999999","18.303000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345010","210","Test Merchant 10","SID010","310","CMM310","Test Merchant 10 LLC","Test Merchant 10 - Dubai","TID0102","ARN1000019","200000000000","5119********8446","A8127013","45884.630555555559","45884.123611111114","B20250815","REVERSAL","MASTERCARD","DEBIT","N","OMR","471.34399999999999","AED","4501.335","31.509","0","4469.826","24.757000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345011","211","Test Merchant 11","SID011","311","CMM311","Test Merchant 11 LLC","Test Merchant 11 - Dubai","TID0111","ARN1000020","200000000000","3465********1739","A0098440","45662.086805555555","45661.921527777777","B20250104","REVERSAL","AMEX","DEBIT","N","OMR","175.6","AED","1676.98","11.739000000000001","0.58699999999999997","1664.654","10.9","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345011","211","Test Merchant 11","SID011","311","CMM311","Test Merchant 11 LLC","Test Merchant 11 - Dubai","TID0112","ARN1000021","200000000000","4087********9139","A6618795","45636.902777777781","45636.053472222222","B20241210","REVERSAL","VISA","CREDIT","N","OMR","133.453","AED","1274.4760000000001","8.9209999999999994","0","1265.5550000000001","6.3719999999999999","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345012","212","Test Merchant 12","SID012","312","CMM312","Test Merchant 12 LLC","Test Merchant 12 - Muscat","TID0121","ARN1000022","200000000000","5158********1188","A9080389","45794.68472222222","45794.642361111109","B20250517","REVERSAL","MASTERCARD","CREDIT","N","BHD","549.67899999999997","AED","5359.37","37.515999999999998","1.8759999999999999","5319.9780000000001","29.477","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345012","212","Test Merchant 12","SID012","312","CMM312","Test Merchant 12 LLC","Test Merchant 12 - Muscat","TID0122","ARN1000023","200000000000","3726********3362","A1026287","45817.042361111111","45816.606249999997","B20250608","REVERSAL","AMEX","CREDIT","N","OMR","688.71299999999997","AED","6577.2089999999998","46.04","2.302","6528.8670000000002","42.752000000000002","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345013","213","Test Merchant 13","SID013","313","CMM313","Test Merchant 13 LLC","Test Merchant 13 - Muscat","TID0131","ARN1000024","200000000000","4356********5337","A3302875","45719.657638888886","45719.364583333336","B20250303","REVERSAL","VISA","PREPAID","N","OMR","176.14","AED","1682.1369999999999","11.775","0.58899999999999997","1669.7729999999999","8.4109999999999996","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345013","213","Test Merchant 13","SID013","313","CMM313","Test Merchant 13 LLC","Test Merchant 13 - Muscat","TID0132","ARN1000025","200000000000","5388********0676","A6116971","46011.916666666664","46011.231249999997","B20251220","REVERSAL","MASTERCARD","PREPAID","N","AED","1388.123","AED","1388.123","9.7170000000000005","0","1378.4059999999999","7.6349999999999998","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345014","214","Test Merchant 14","SID014","314","CMM314","Test Merchant 14 LLC","Test Merchant 14 - Manama","TID0141","ARN1000026","200000000000","3737********3937","A0653993","45719.181250000001","45718.95","B20250302","REVERSAL","AMEX","PREPAID","N","OMR","714.27300000000002","AED","6821.3069999999998","47.749000000000002","0","6773.558","44.338000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345014","214","Test Merchant 14","SID014","314","CMM314","Test Merchant 14 LLC","Test Merchant 14 - Manama","TID0142","ARN1000027","200000000000","4763********7457","A6124163","45865.11041666667","45865.045138888891","B20250727","SALE","VISA","DEBIT","Y","USD","70.168000000000006","AED","257.86700000000002","3.8679999999999999","0.193","253.80600000000001","2.5790000000000002","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345015","215","Test Merchant 15","SID015","315","CMM315","Test Merchant 15 LLC","Test Merchant 15 - Muscat","TID0151","ARN1000028","200000000000","5487********8307","A0816493","45900.919444444444","45900.640972222223","B20250831","SALE","MASTERCARD","DEBIT","Y","AED","2259.4490000000001","AED","2259.4490000000001","33.892000000000003","1.6950000000000001","2223.8620000000001","24.853999999999999","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345015","215","Test Merchant 15","SID015","315","CMM315","Test Merchant 15 LLC","Test Merchant 15 - Muscat","TID0152","ARN1000029","200000000000","3415********4709","A1664164","45637.057638888888","45636.447916666664","B20241210","SALE","AMEX","DEBIT","Y","BHD","347.351","AED","3386.672","50.8","2.54","3333.3319999999999","44.027000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345001","201","Test Merchant 01","SID001","301","CMM301","Test Merchant 01 LLC","Test Merchant 01 - Dubai","TID0011","ARN1000030","200000000000","4115********9679","A3664633","45692.90902777778","45692.42083333333","B20250204","SALE","VISA","CREDIT","Y","USD","807.08600000000001","AED","2966.0410000000002","44.491","2.2250000000000001","2919.3249999999998","29.66","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345001","201","Test Merchant 01","SID001","301","CMM301","Test Merchant 01 LLC","Test Merchant 01 - Dubai","TID0012","ARN1000031","200000000000","5415********1557","A2576463","46022.340277777781","46022.008333333331","B20251231","SALE","MASTERCARD","CREDIT","Y","BHD","292.21499999999997","AED","2849.096","42.735999999999997","2.137","2804.223","31.34","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345002","202","Test Merchant 02","SID002","302","CMM302","Test Merchant 02 LLC","Test Merchant 02 - Dubai","TID0021","ARN1000032","200000000000","3787********6512","A8213603","45815.581250000003","45814.657638888886","B20250606","SALE","AMEX","CREDIT","N","AED","2433.2170000000001","AED","2433.2170000000001","36.497999999999998","1.825","2394.8939999999998","31.632000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345002","202","Test Merchant 02","SID002","302","CMM302","Test Merchant 02 LLC","Test Merchant 02 - Dubai","TID0022","ARN1000033","200000000000","4195********3904","A0789823","45773.020833333336","45772.59097222222","B20250425","SALE","VISA","PREPAID","N","AED","1869.548","AED","1869.548","28.042999999999999","0","1841.5050000000001","18.695","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345003","203","Test Merchant 03","SID003","303","CMM303","Test Merchant 03 LLC","Test Merchant 03 - Manama","TID0031","ARN1000034","200000000000","5481********4795","A2387149","45937.506944444445","45936.969444444447","B20251006","SALE","MASTERCARD","PREPAID","Y","BHD","108.6","AED","1058.8499999999999","15.882999999999999","0.79400000000000004","1042.173","11.647","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345003","203","Test Merchant 03","SID003","303","CMM303","Test Merchant 03 LLC","Test Merchant 03 - Manama","TID0032","ARN1000035","200000000000","3757********9345","A9793403","45987.672222222223","45987.129166666666","B20251126","SALE","AMEX","PREPAID","N","BHD","281.74799999999999","AED","2747.0430000000001","41.206000000000003","2.06","2703.777","35.712000000000003","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345004","204","Test Merchant 04","SID004","304","CMM304","Test Merchant 04 LLC","Test Merchant 04 - Manama","TID0041","ARN1000036","200000000000","4170********1388","A0093031","45887.23541666667","45886.277083333334","B20250817","REFUND","VISA","DEBIT","Y","BHD","199.35900000000001","AED","1943.75","13.606","0.68","1929.4639999999999","9.7189999999999994","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345004","204","Test Merchant 04","SID004","304","CMM304","Test Merchant 04 LLC","Test Merchant 04 - Manama","TID0042","ARN1000037","200000000000","5396********2944","A1366400","45877.550694444442","45877.009027777778","B20250808","REFUND","MASTERCARD","DEBIT","Y","OMR","166.42099999999999","AED","1589.3209999999999","11.125","0","1578.1959999999999","8.7409999999999997","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345005","205","Test Merchant 05","SID005","305","CMM305","Test Merchant 05 LLC","Test Merchant 05 - Dubai","TID0051","ARN1000038","200000000000","3460********0366","A2640224","45972.740972222222","45972.310416666667","B20251111","REFUND","AMEX","DEBIT","N","AED","338.18099999999998","AED","338.18099999999998","2.367","0.11799999999999999","335.69600000000003","2.198","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345005","205","Test Merchant 05","SID005","305","CMM305","Test Merchant 05 LLC","Test Merchant 05 - Dubai","TID0052","ARN1000039","200000000000","4895********7464","A6546734","45729.111805555556","45728.54583333333","B20250312","REFUND","VISA","CREDIT","Y","AED","2335.2280000000001","AED","2335.2280000000001","16.347000000000001","0","2318.8809999999999","11.676","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345006","206","Test Merchant 06","SID006","306","CMM306","Test Merchant 06 LLC","Test Merchant 06 - Manama","TID0061","ARN1000040","200000000000","5196********9766","A1776603","45652.680555555555","45652.606944444444","B20241226","REFUND","MASTERCARD","CREDIT","N","AED","445.34100000000001","AED","445.34100000000001","3.117","0.156","442.06799999999998","2.4489999999999998","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345006","206","Test Merchant 06","SID006","306","CMM306","Test Merchant 06 LLC","Test Merchant 06 - Manama","TID0062","ARN1000041","200000000000","3735********8903","A3030368","45727.36041666667","45726.986111111109","B20250310","REFUND","AMEX","CREDIT","Y","BHD","56.319000000000003","AED","549.11","3.8439999999999999","0.192","545.07399999999996","3.569","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345007","207","Test Merchant 07","SID007","307","CMM307","Test Merchant 07 LLC","Test Merchant 07 - Muscat","TID0071","ARN1000042","200000000000","4218********0997","A2427427","45833.678472222222","45833.479861111111","B20250625","REFUND","VISA","PREPAID","N","BHD","662.06200000000001","AED","6455.1049999999996","45.186","0","6409.9189999999999","32.276000000000003","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345007","207","Test Merchant 07","SID007","307","CMM307","Test Merchant 07 LLC","Test Merchant 07 - Muscat","TID0072","ARN1000043","200000000000","5310********3289","A0832873","45848.681944444441","45847.972222222219","B20250709","REFUND","MASTERCARD","PREPAID","Y","OMR","570.33399999999995","AED","5446.69","38.127000000000002","0","5408.5630000000001","29.957000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345008","208","Test Merchant 08","SID008","308","CMM308","Test Merchant 08 LLC","Test Merchant 08 - Dubai","TID0081","ARN1000044","200000000000","3432********6707","A2755941","45736.572222222225","45735.93472222222","B20250319","REFUND","AMEX","PREPAID","N","BHD","71.733000000000004","AED","699.39700000000005","4.8959999999999999","0","694.50099999999998","4.5460000000000003","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345008","208","Test Merchant 08","SID008","308","CMM308","Test Merchant 08 LLC","Test Merchant 08 - Dubai","TID0082","ARN1000045","200000000000","4605********5477","A2080531","45783.111111111109","45782.320833333331","B20250505","REVERSAL","VISA","DEBIT","Y","AED","2439.9749999999999","AED","2439.9749999999999","17.079999999999998","0.85399999999999998","2422.0410000000002","12.2","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345009","209","Test Merchant 09","SID009","309","CMM309","Test Merchant 09 LLC","Test Merchant 09 - Muscat","TID0091","ARN1000046","200000000000","5543********7747","A4913782","45927.047222222223","45926.408333333333","B20250926","REVERSAL","MASTERCARD","DEBIT","N","USD","880.18700000000001","AED","3234.6869999999999","22.643000000000001","1.1319999999999999","3210.9119999999998","17.791","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345009","209","Test Merchant 09","SID009","309","CMM309","Test Merchant 09 LLC","Test Merchant 09 - Muscat","TID0092","ARN1000047","200000000000","3712********9204","A2298991","45961.977083333331","45961.697222222225","B20251031","REVERSAL","AMEX","DEBIT","Y","BHD","205.13900000000001","AED","2000.105","14.000999999999999","0.7","1985.404","13.000999999999999","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345010","210","Test Merchant 10","SID010","310","CMM310","Test Merchant 10 LLC","Test Merchant 10 - Dubai","TID0101","ARN1000048","200000000000","4945********0762","A5274494","45777.789583333331","45777.37222222222","B20250430","REVERSAL","VISA","CREDIT","N","OMR","87.721999999999994","AED","837.745","5.8639999999999999","0","831.88099999999997","4.1890000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345010","210","Test Merchant 10","SID010","310","CMM310","Test Merchant 10 LLC","Test Merchant 10 - Dubai","TID0102","ARN1000049","200000000000","5568********6022","A2706502","45779.14166666667","45778.9375","B20250501","REVERSAL","MASTERCARD","CREDIT","N","OMR","518.88","AED","4955.3040000000001","34.686999999999998","1.734","4918.8829999999998","27.254000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345011","211","Test Merchant 11","SID011","311","CMM311","Test Merchant 11 LLC","Test Merchant 11 - Dubai","TID0111","ARN1000050","200000000000","3738********3293","A5581377","45784.484722222223","45784.251388888886","B20250507","REVERSAL","AMEX","CREDIT","Y","AED","1733.6849999999999","AED","1733.6849999999999","12.135999999999999","0.60699999999999998","1720.942","11.269","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345011","211","Test Merchant 11","SID011","311","CMM311","Test Merchant 11 LLC","Test Merchant 11 - Dubai","TID0112","ARN1000051","200000000000","4195********7732","A6512618","45948.114583333336","45947.914583333331","B20251017","REVERSAL","VISA","PREPAID","Y","AED","1615.7750000000001","AED","1615.7750000000001","11.31","0","1604.4649999999999","8.0790000000000006","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345012","212","Test Merchant 12","SID012","312","CMM312","Test Merchant 12 LLC","Test Merchant 12 - Muscat","TID0121","ARN1000052","200000000000","5256********4898","A6783128","45631.51458333333","45630.970833333333","B20241204","REVERSAL","MASTERCARD","PREPAID","Y","AED","1111.623","AED","1111.623","7.7809999999999997","0.38900000000000001","1103.453","6.1139999999999999","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345012","212","Test Merchant 12","SID012","312","CMM312","Test Merchant 12 LLC","Test Merchant 12 - Muscat","TID0122","ARN1000053","200000000000","3445********2727","A3080947","45654.177777777775","45653.663888888892","B20241227","REVERSAL","AMEX","PREPAID","Y","USD","603.98099999999999","AED","2219.63","15.537000000000001","0.77700000000000002","2203.3159999999998","14.428000000000001","INTERNATIONAL"
"ACQ","101","Test Aggregator","AGG001","12345013","213","Test Merchant 13","SID013","313","CMM313","Test Merchant 13 LLC","Test Merchant 13 - Muscat","TID0131","ARN1000054","200000000000","4603********4808","A6721351","45635.831250000003","45635.115277777775","B20241209","SALE","VISA","DEBIT","N","AED","506.01299999999998","AED","506.01299999999998","7.59","0.38","498.04300000000001","5.0599999999999996","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345013","213","Test Merchant 13","SID013","313","CMM313","Test Merchant 13 LLC","Test Merchant 13 - Muscat","TID0132","ARN1000055","200000000000","5577********6772","A0554847","45733.238888888889","45732.430555555555","B20250316","SALE","MASTERCARD","DEBIT","N","BHD","297.04399999999998","AED","2896.1790000000001","43.442999999999998","2.1720000000000002","2850.5639999999999","31.858000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345014","214","Test Merchant 14","SID014","314","CMM314","Test Merchant 14 LLC","Test Merchant 14 - Manama","TID0141","ARN1000056","200000000000","3437********9572","A2372391","45866.663888888892","45866.162499999999","B20250728","SALE","AMEX","DEBIT","N","AED","243.11600000000001","AED","243.11600000000001","3.6469999999999998","0.182","239.28700000000001","3.161","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345014","214","Test Merchant 14","SID014","314","CMM314","Test Merchant 14 LLC","Test Merchant 14 - Manama","TID0142","ARN1000057","200000000000","4500********0718","A0793544","45639.356944444444","45638.844444444447","B20241212","SALE","VISA","CREDIT","N","AED","2111.6089999999999","AED","2111.6089999999999","31.673999999999999","0","2079.9349999999999","21.116","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345015","215","Test Merchant 15","SID015","315","CMM315","Test Merchant 15 LLC","Test Merchant 15 - Muscat","TID0151","ARN1000058","200000000000","5105********0148","A3057898","45862.262499999997","45861.271527777775","B20250723","SALE","MASTERCARD","CREDIT","N","BHD","117.167","AED","1142.3779999999999","17.135999999999999","0.85699999999999998","1124.385","12.566000000000001","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345015","215","Test Merchant 15","SID015","315","CMM315","Test Merchant 15 LLC","Test Merchant 15 - Muscat","TID0152","ARN1000059","200000000000","3416********9129","A0381355","45867.843055555553","45867.720833333333","B20250729","SALE","AMEX","CREDIT","N","AED","930.67899999999997","AED","930.67899999999997","13.96","0.69799999999999995","916.02099999999996","12.099","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345001","201","Test Merchant 01","SID001","301","CMM301","Test Merchant 01 LLC","Test Merchant 01 - Dubai","TID0011","ARN1000060","200000000000","4120********2887","A8257833","45912.195138888892","45911.487500000003","B20250911","SALE","VISA","PREPAID","N","OMR","99.257000000000005","AED","947.904","14.218999999999999","0.71099999999999997","932.97400000000005","9.4789999999999992","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345001","201","Test Merchant 01","SID001","301","CMM301","Test Merchant 01 LLC","Test Merchant 01 - Dubai","TID0012","ARN1000061","200000000000","5163********9913","A2475294","45847.434027777781","45847.124305555553","B20250709","SALE","MASTERCARD","PREPAID","N","BHD","448.64600000000002","AED","4374.2979999999998","65.614000000000004","0","4308.6840000000002","48.116999999999997","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345002","202","Test Merchant 02","SID002","302","CMM302","Test Merchant 02 LLC","Test Merchant 02 - Dubai","TID0021","ARN1000062","200000000000","3789********5942","A6647780","45683.817361111112","45683.094444444447","B20250126","SALE","AMEX","PREPAID","N","AED","2227.1390000000001","AED","2227.1390000000001","33.406999999999996","1.67","2192.0619999999999","28.952999999999999","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345002","202","Test Merchant 02","SID002","302","CMM302","Test Merchant 02 LLC","Test Merchant 02 - Dubai","TID0022","ARN1000063","200000000000","4270********9627","A5221906","45839.35","45838.573611111111","B20250630","REFUND","VISA","DEBIT","N","BHD","273.12900000000002","AED","2663.0079999999998","18.640999999999998","0.93200000000000005","2643.4349999999999","13.315","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345003","203","Test Merchant 03","SID003","303","CMM303","Test Merchant 03 LLC","Test Merchant 03 - Manama","TID0031","ARN1000064","200000000000","5545********7620","A9519767","45870.533333333333","45870.287499999999","B20250801","REFUND","MASTERCARD","DEBIT","N","AED","1668.53","AED","1668.53","11.68","0.58399999999999996","1656.2660000000001","9.1769999999999996","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345003","203","Test Merchant 03","SID003","303","CMM303","Test Merchant 03 LLC","Test Merchant 03 - Manama","TID0032","ARN1000065","200000000000","3721********1017","A1677464","45816.116666666669","45815.806250000001","B20250607","REFUND","AMEX","DEBIT","N","AED","828.82100000000003","AED","828.82100000000003","5.8019999999999996","0","823.01900000000001","5.3869999999999996","DOMESTIC"
"ACQ","101","Test Aggregator","AGG001","12345004","204","Test Merchant 04","SID004","304","CMM304","Test Merchant 04 LLC","Test Merchant 04 - Manama","TID0041","ARN1000066","200000000000","4962********0588","A8955182","45853.136111111111","45852.897222222222","B20250714","REFUND","VISA","CREDIT","N","AED","2345.3919999999998","AED","2345.3919999999998","16.417999999999999","0.82099999999999995","2328.1529999999998","11.727","DOMESTIC"
